name,datetime,tempmax,tempmin,temp,humidity,precip,precipprob,precipcover,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,uvindex,severerisk,sunrise,sunset,conditions,icon
choondacherry,04-10-2002,84.3,77.1,80.6,85.3,0,0,0,,,8.1,303.8,1009.8,81.4,,,2002-10-04T06:11:26,2002-10-04T18:12:19,Partially cloudy,partly-cloudy-day
choondacherry,05-10-2002,87.2,76.2,81.1,84.3,0,0,0,,,9.2,290,1009.1,73.8,,,2002-10-05T06:11:24,2002-10-05T18:11:44,Partially cloudy,partly-cloudy-day
choondacherry,06-10-2002,87.2,76.7,82.4,80.2,0.118,100,4.17,rain,,9.2,277.7,1009.1,72.5,,,2002-10-06T06:11:21,2002-10-06T18:11:10,"Rain, Partially cloudy",rain
choondacherry,07-10-2002,87.5,79.1,82.2,83.1,0.024,100,4.17,rain,,10.3,242.8,1009.4,86.3,,,2002-10-07T06:11:20,2002-10-07T18:10:37,"Rain, Partially cloudy",rain
choondacherry,08-10-2002,84.5,77.3,79.7,88.5,0.709,100,4.17,rain,,11.4,320,1009.2,81.3,,,2002-10-08T06:11:18,2002-10-08T18:10:04,"Rain, Partially cloudy",rain
choondacherry,09-10-2002,84.5,76.7,79.2,88.5,0.93,100,8.33,rain,,11.4,230,1009.7,92.5,,,2002-10-09T06:11:17,2002-10-09T18:09:31,"Rain, Overcast",rain
choondacherry,10-10-2002,86.6,74.9,78.4,88.9,1.315,100,16.67,rain,,5.8,250,1012.4,87.5,,,2002-10-10T06:11:16,2002-10-10T18:08:59,"Rain, Partially cloudy",rain
choondacherry,11-10-2002,86.6,74.6,79.9,82.8,0.039,100,4.17,rain,,6.9,325.5,1012,83.8,,,2002-10-11T06:11:16,2002-10-11T18:08:28,"Rain, Partially cloudy",rain
choondacherry,12-10-2002,76.7,74,75.2,93.1,5.63,100,25,rain,,13.9,320,1011,98.6,,,2002-10-12T06:11:16,2002-10-12T18:07:57,"Rain, Overcast",rain
choondacherry,13-10-2002,87.2,73.5,78.7,86.9,0.157,100,4.17,rain,,10.3,206.8,1009.3,90,,,2002-10-13T06:11:17,2002-10-13T18:07:26,"Rain, Partially cloudy",rain
choondacherry,14-10-2002,80.3,75.3,77.6,94.6,2.52,100,16.67,rain,,11.4,203,1007.7,98.8,,,2002-10-14T06:11:18,2002-10-14T18:06:56,"Rain, Overcast",rain
choondacherry,15-10-2002,79.4,75.8,77.3,94.4,1.221,100,8.33,rain,,8.1,185,1009.8,95,,,2002-10-15T06:11:19,2002-10-15T18:06:27,"Rain, Overcast",rain
choondacherry,16-10-2002,86.1,77.1,79.1,88.3,0.284,100,8.33,rain,,6.9,155,1010.9,81.4,,,2002-10-16T06:11:21,2002-10-16T18:05:58,"Rain, Partially cloudy",rain
choondacherry,17-10-2002,85.4,75.8,80.3,83.2,0.189,100,4.17,rain,,9.2,247,1011.6,81.3,,,2002-10-17T06:11:24,2002-10-17T18:05:30,"Rain, Partially cloudy",rain
choondacherry,18-10-2002,87.5,77.3,82.4,79.1,0,0,0,,,11.4,243.1,1010.5,54.3,,,2002-10-18T06:11:27,2002-10-18T18:05:03,Partially cloudy,partly-cloudy-day
choondacherry,19-10-2002,85.4,74.9,80.5,82.1,0.024,100,4.17,rain,,6.9,270,1010.6,80,,,2002-10-19T06:11:30,2002-10-19T18:04:36,"Rain, Partially cloudy",rain
choondacherry,20-10-2002,82.1,74.6,78,89.3,1.378,100,4.17,rain,,0,,1011.8,88.6,,,2002-10-20T06:11:34,2002-10-20T18:04:10,"Rain, Partially cloudy",rain
choondacherry,21-10-2002,85.7,75.5,81.4,80.9,0,0,0,,,9.2,314.3,1011.7,74.3,,,2002-10-21T06:11:39,2002-10-21T18:03:45,Partially cloudy,partly-cloudy-day
choondacherry,22-10-2002,86.6,77.1,80.7,85.7,0,0,0,,,11.4,324.9,1010.4,70,,,2002-10-22T06:11:44,2002-10-22T18:03:21,Partially cloudy,partly-cloudy-day
choondacherry,23-10-2002,85.4,75.8,80.8,84.2,1.024,100,4.17,rain,,6.9,281.1,1009.4,62.5,,,2002-10-23T06:11:50,2002-10-23T18:02:57,"Rain, Partially cloudy",rain
choondacherry,24-10-2002,86.6,77.6,82.9,80.4,0,0,0,,,6.9,281.5,1009.1,55.6,,,2002-10-24T06:11:57,2002-10-24T18:02:34,Partially cloudy,partly-cloudy-day
choondacherry,25-10-2002,86.6,78.5,82.2,81.4,0.197,100,4.17,rain,,9.2,266.6,1009.8,66,,,2002-10-25T06:12:04,2002-10-25T18:02:12,"Rain, Partially cloudy",rain
choondacherry,26-10-2002,80,78.9,79.5,86.2,0,0,0,,,0,,1010.3,70,,,2002-10-26T06:12:11,2002-10-26T18:01:50,Partially cloudy,partly-cloudy-day
choondacherry,27-10-2002,86.1,77.6,82.2,80.6,0,0,0,,,8.1,230,1009.2,73.3,,,2002-10-27T06:12:20,2002-10-27T18:01:30,Partially cloudy,partly-cloudy-day
choondacherry,28-10-2002,86.1,77.6,81.8,78.5,0,0,0,,,6.9,230,1009,65.7,,,2002-10-28T06:12:29,2002-10-28T18:01:10,Partially cloudy,partly-cloudy-day
choondacherry,29-10-2002,88.1,77.1,82.9,78.3,0,0,0,,,6.9,243.4,1008.9,65,,,2002-10-29T06:12:38,2002-10-29T18:00:52,Partially cloudy,partly-cloudy-day
choondacherry,30-10-2002,86.1,76.4,81,84.1,0.118,100,4.17,rain,,9.2,270,1009.6,77.1,,,2002-10-30T06:12:49,2002-10-30T18:00:34,"Rain, Partially cloudy",rain
choondacherry,31-10-2002,84.5,76.4,79.7,85.2,0.472,100,4.17,rain,,5.8,250,1010.1,81.4,,,2002-10-31T06:13:00,2002-10-31T18:00:17,"Rain, Partially cloudy",rain
choondacherry,01-11-2002,86.3,77.1,81.3,81,0,0,0,,,9.2,240.4,1009.8,68.6,,,2002-11-01T06:13:11,2002-11-01T18:00:01,Partially cloudy,partly-cloudy-day
choondacherry,02-11-2002,87.2,77.1,80,85.3,0.551,100,4.17,rain,,9.2,165.2,1011.1,85,,,2002-11-02T06:13:24,2002-11-02T17:59:46,"Rain, Partially cloudy",rain
choondacherry,03-11-2002,88.1,76.7,82.2,79.6,0.157,100,4.17,rain,,11.4,288.3,1010.6,68.8,,,2002-11-03T06:13:37,2002-11-03T17:59:32,"Rain, Partially cloudy",rain
choondacherry,04-11-2002,88.1,78.2,82.4,81.2,0,0,0,,,9.2,250,1010.3,58.6,,,2002-11-04T06:13:51,2002-11-04T17:59:19,Partially cloudy,partly-cloudy-day
choondacherry,05-11-2002,86.6,75.5,79.6,86.9,0.02,100,4.17,rain,,11.4,221.2,1010.6,81.1,,,2002-11-05T06:14:05,2002-11-05T17:59:06,"Rain, Partially cloudy",rain
choondacherry,06-11-2002,86.1,75.5,79.3,86.1,0.118,100,8.33,rain,,11.4,59.4,1010.7,68.8,,,2002-11-06T06:14:20,2002-11-06T17:58:55,"Rain, Partially cloudy",rain
choondacherry,07-11-2002,86.6,75.3,80.9,81.2,0,0,0,,,11.4,324.3,1010.9,58.6,,,2002-11-07T06:14:36,2002-11-07T17:58:45,Partially cloudy,partly-cloudy-day
choondacherry,08-11-2002,86.3,77.1,81.9,80.1,0,0,0,,,9.2,274.2,1010,60,,,2002-11-08T06:14:52,2002-11-08T17:58:36,Partially cloudy,partly-cloudy-day
choondacherry,09-11-2002,86.3,77.1,81.5,80.6,0,0,0,,,11.4,135.1,1009.4,65.7,,,2002-11-09T06:15:10,2002-11-09T17:58:28,Partially cloudy,partly-cloudy-day
choondacherry,10-11-2002,83.9,77.3,80.2,86.1,0,0,0,,,5.8,230,1008.8,82.9,,,2002-11-10T06:15:27,2002-11-10T17:58:21,Partially cloudy,partly-cloudy-day
choondacherry,11-11-2002,86.1,74,79.9,84.6,0.552,100,8.33,rain,,9.2,290,1009.5,71.3,,,2002-11-11T06:15:46,2002-11-11T17:58:15,"Rain, Partially cloudy",rain
choondacherry,12-11-2002,87.2,78.5,81.7,81.7,0.079,100,4.17,rain,,8.1,290,1009,63.8,,,2002-11-12T06:16:05,2002-11-12T17:58:10,"Rain, Partially cloudy",rain
choondacherry,13-11-2002,86.3,75.5,81.8,79.7,0,0,0,,,11.4,261.4,1009.1,60,,,2002-11-13T06:16:25,2002-11-13T17:58:06,Partially cloudy,partly-cloudy-day
choondacherry,14-11-2002,87.2,77.3,80.8,85.2,1.26,100,8.33,rain,,9.2,300,1009.5,81.3,,,2002-11-14T06:16:46,2002-11-14T17:58:03,"Rain, Partially cloudy",rain
choondacherry,15-11-2002,88.1,77.3,83,79.4,0,0,0,,,9.2,219,1009.9,60,,,2002-11-15T06:17:07,2002-11-15T17:58:01,Partially cloudy,partly-cloudy-day
choondacherry,16-11-2002,87.5,77.6,82.8,75.9,0,0,0,,,0,,1010.5,57.5,,,2002-11-16T06:17:29,2002-11-16T17:58:01,Partially cloudy,partly-cloudy-day
choondacherry,17-11-2002,87.5,77.6,82.2,80.1,0,0,0,,,5.8,250,1010.3,57.5,,,2002-11-17T06:17:51,2002-11-17T17:58:01,Partially cloudy,partly-cloudy-day
choondacherry,18-11-2002,84.3,78.2,81.2,79.3,0,0,0,,,6.9,270,1009.8,82.9,,,2002-11-18T06:18:14,2002-11-18T17:58:02,Partially cloudy,partly-cloudy-day
choondacherry,19-11-2002,83.6,77.6,80.9,83.2,0,0,0,,,0,,1009.4,90,,,2002-11-19T06:18:38,2002-11-19T17:58:05,Partially cloudy,partly-cloudy-day
choondacherry,20-11-2002,87.9,75.8,80.5,83.2,0.591,100,4.17,rain,,17.2,90,1010.1,88.6,,,2002-11-20T06:19:02,2002-11-20T17:58:08,"Rain, Partially cloudy",rain
choondacherry,21-11-2002,89,77.1,81.3,83.8,0.334,100,12.5,rain,,17.2,143.8,1010.4,78,,,2002-11-21T06:19:27,2002-11-21T17:58:13,"Rain, Partially cloudy",rain
choondacherry,22-11-2002,85.4,76.4,79.7,84.1,0.008,100,4.17,rain,,9.2,215.9,1011,72.5,,,2002-11-22T06:19:52,2002-11-22T17:58:19,"Rain, Partially cloudy",rain
choondacherry,23-11-2002,83.9,75.5,80.1,84.4,0.819,100,8.33,rain,,5.8,290,1011.8,56.3,,,2002-11-23T06:20:18,2002-11-23T17:58:25,"Rain, Partially cloudy",rain
choondacherry,24-11-2002,86.1,75.5,81.2,81.2,0,0,0,,,9.2,281.6,1011.3,52.9,,,2002-11-24T06:20:45,2002-11-24T17:58:33,Partially cloudy,partly-cloudy-day
choondacherry,25-11-2002,86.3,78.2,82.4,80.2,0.012,100,4.17,rain,,11.4,285.8,1010.2,52.5,,,2002-11-25T06:21:12,2002-11-25T17:58:42,"Rain, Partially cloudy",rain
choondacherry,26-11-2002,86.1,80.7,83.1,77.1,0,0,0,,,6.9,290,1011.6,30,,,2002-11-26T06:21:39,2002-11-26T17:58:52,Partially cloudy,partly-cloudy-day
choondacherry,27-11-2002,88.1,78.9,83.4,77.5,0,0,0,,,6.9,280,1012.1,46.3,,,2002-11-27T06:22:07,2002-11-27T17:59:02,Partially cloudy,partly-cloudy-day
choondacherry,28-11-2002,87.2,75.8,81,81.3,0.512,100,4.17,rain,,5.8,260,1012.6,40,,,2002-11-28T06:22:36,2002-11-28T17:59:14,"Rain, Partially cloudy",rain
choondacherry,29-11-2002,87.2,78.9,81.9,80.1,0,0,0,,,5.8,183.5,1013.9,35.7,,,2002-11-29T06:23:04,2002-11-29T17:59:27,Partially cloudy,partly-cloudy-day
choondacherry,30-11-2002,86.6,77.6,81.6,78.3,0,0,0,,,6.9,257.1,1012.7,37.1,,,2002-11-30T06:23:34,2002-11-30T17:59:41,Partially cloudy,partly-cloudy-day
choondacherry,01-12-2002,85.7,76.7,80.3,82.4,0,0,0,,,6.9,250,1011.1,32.9,,,2002-12-01T06:24:03,2002-12-01T17:59:56,Partially cloudy,partly-cloudy-day
choondacherry,02-12-2002,86.3,77.1,81.1,78,0,0,0,,,6.9,258.1,1011.8,15,,,2002-12-02T06:24:33,2002-12-02T18:00:11,Clear,clear-day
choondacherry,03-12-2002,85.7,76.4,80.7,80.2,0,0,0,,,6.9,290,1012.6,26.7,,,2002-12-03T06:25:03,2002-12-03T18:00:28,Partially cloudy,partly-cloudy-day
choondacherry,04-12-2002,87.9,83,85.4,69.1,0,0,0,,,8.1,290,1011.1,46,,,2002-12-04T06:25:34,2002-12-04T18:00:45,Partially cloudy,partly-cloudy-day
choondacherry,05-12-2002,86.6,79.1,82.5,74.6,0,0,0,,,5.8,110,1010.9,62.5,,,2002-12-05T06:26:04,2002-12-05T18:01:04,Partially cloudy,partly-cloudy-day
choondacherry,06-12-2002,87.2,75.8,81.4,74.7,0,0,0,,,6.9,290,1010.8,42.9,,,2002-12-06T06:26:35,2002-12-06T18:01:23,Partially cloudy,partly-cloudy-day
choondacherry,07-12-2002,87.2,80.7,83.8,75.7,0,0,0,,,6.9,110,1011.3,83.3,,,2002-12-07T06:27:06,2002-12-07T18:01:43,Partially cloudy,partly-cloudy-day
choondacherry,08-12-2002,89.3,79.1,83.8,70.1,0,0,0,,,5.8,290,1011.5,50,,,2002-12-08T06:27:38,2002-12-08T18:02:04,Partially cloudy,partly-cloudy-day
choondacherry,09-12-2002,89.3,78.5,83.5,69.7,0,0,0,,,6.9,341.5,1012.3,42.5,,,2002-12-09T06:28:09,2002-12-09T18:02:26,Partially cloudy,partly-cloudy-day
choondacherry,10-12-2002,87.9,77.6,83,70.6,0,0,0,,,9.2,306.5,1012.5,52.5,,,2002-12-10T06:28:40,2002-12-10T18:02:49,Partially cloudy,partly-cloudy-day
choondacherry,11-12-2002,88.4,78.9,83.5,67.1,0,0,0,,,6.9,302.9,1013.3,50,,,2002-12-11T06:29:12,2002-12-11T18:03:12,Partially cloudy,partly-cloudy-day
choondacherry,12-12-2002,89.3,76.7,82.2,64.6,0,0,0,,,5.8,230,1014,61.4,,,2002-12-12T06:29:43,2002-12-12T18:03:36,Partially cloudy,partly-cloudy-day
choondacherry,13-12-2002,88.1,76.4,82.5,64.1,0,0,0,,,6.9,270,1014.5,56.3,,,2002-12-13T06:30:15,2002-12-13T18:04:01,Partially cloudy,partly-cloudy-day
choondacherry,14-12-2002,86.6,75.5,80.7,67,0,0,0,,,10.3,8.9,1014.4,41.4,,,2002-12-14T06:30:47,2002-12-14T18:04:26,Partially cloudy,partly-cloudy-day
choondacherry,15-12-2002,88.1,73.1,80.5,66,0,0,0,,,6.9,32.2,1012.6,46.3,,,2002-12-15T06:31:18,2002-12-15T18:04:52,Partially cloudy,partly-cloudy-day
choondacherry,16-12-2002,89.3,75.5,80.2,72.9,0,0,0,,,5.8,50,1012.3,27.5,,,2002-12-16T06:31:49,2002-12-16T18:05:19,Partially cloudy,partly-cloudy-day
choondacherry,17-12-2002,88.4,75.5,82,66,0,0,0,,,5.8,61.1,1011.1,67.1,,,2002-12-17T06:32:20,2002-12-17T18:05:46,Partially cloudy,partly-cloudy-day
choondacherry,18-12-2002,89.3,73.5,80.2,62.5,0,0,0,,,8.1,290,1010.8,65,,,2002-12-18T06:32:51,2002-12-18T18:06:14,Partially cloudy,partly-cloudy-day
choondacherry,19-12-2002,88.4,74.6,79.4,67.2,0,0,0,,,5.8,250,1009.6,66.3,,,2002-12-19T06:33:22,2002-12-19T18:06:43,Partially cloudy,partly-cloudy-day
choondacherry,20-12-2002,84.8,73.1,77.9,66.3,0,0,0,,,5.8,30.8,1010,62.5,,,2002-12-20T06:33:53,2002-12-20T18:07:12,Partially cloudy,partly-cloudy-day
choondacherry,21-12-2002,86.1,69.5,77.6,66.8,0,0,0,,,6.9,280,1009.7,53.8,,,2002-12-21T06:34:23,2002-12-21T18:07:41,Partially cloudy,partly-cloudy-day
choondacherry,22-12-2002,85.7,68.3,77.7,65,0,0,0,,,5.8,290,1010.2,58.8,,,2002-12-22T06:34:53,2002-12-22T18:08:11,Partially cloudy,partly-cloudy-day
choondacherry,23-12-2002,88.1,71,78.9,56,0,0,0,,,5.8,270,1010.6,70,,,2002-12-23T06:35:23,2002-12-23T18:08:41,Partially cloudy,partly-cloudy-day
choondacherry,24-12-2002,86.1,71,79,63.1,0,0,0,,,6.9,270,1011.4,44.3,,,2002-12-24T06:35:52,2002-12-24T18:09:11,Partially cloudy,partly-cloudy-day
choondacherry,25-12-2002,85.7,71.7,79.4,68.2,0,0,0,,,6.9,282.4,1012.4,47.1,,,2002-12-25T06:36:21,2002-12-25T18:09:42,Partially cloudy,partly-cloudy-day
choondacherry,26-12-2002,86.6,73.1,79.6,73.4,0,0,0,,,6.9,278.6,1013.4,40,,,2002-12-26T06:36:49,2002-12-26T18:10:13,Partially cloudy,partly-cloudy-day
choondacherry,27-12-2002,84.8,74.6,79.5,73.6,0,0,0,,,5.8,90,1013.9,22.5,,,2002-12-27T06:37:17,2002-12-27T18:10:45,Partially cloudy,partly-cloudy-day
choondacherry,28-12-2002,87.2,74.9,80.6,72,0,0,0,,,9.2,281.4,1012.7,34.3,,,2002-12-28T06:37:44,2002-12-28T18:11:16,Partially cloudy,partly-cloudy-day
choondacherry,29-12-2002,86.6,75.3,80.6,76.3,0.008,100,4.17,rain,,6.9,266.3,1013.8,60,,,2002-12-29T06:38:11,2002-12-29T18:11:48,"Rain, Partially cloudy",rain
choondacherry,30-12-2002,87.2,74.9,80,78.8,0,0,0,,,8.1,332.7,1014.4,45.7,,,2002-12-30T06:38:37,2002-12-30T18:12:20,Partially cloudy,partly-cloudy-day
choondacherry,31-12-2002,85.4,71.7,78.9,75.4,0,0,0,,,11.4,330.3,1012.6,46.3,,,2002-12-31T06:39:03,2002-12-31T18:12:52,Partially cloudy,partly-cloudy-day
