name,datetime,tempmax,tempmin,temp,humidity,precip,preciptype,windgust,windspeed,winddir,sealevelpressure,cloudcover,uvindex,severerisk,sunrise,sunset,conditions,description,icon
choondacherry,02-10-23,30,24.9,26.9,89.6,24,rain,28.1,14.6,201.7,1010.7,76.8,5,30,2023-10-02T06:11:36,2023-10-02T18:13:34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
choondacherry,03-10-23,32,24.6,28.1,84,2.9,rain,29.2,16.6,246.3,1010.6,60.5,7,30,2023-10-03T06:11:33,2023-10-03T18:12:59,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
choondacherry,04-10-23,32,24,28.1,83.7,1.7,rain,31.3,16.6,239,1010.6,47.3,9,30,2023-10-04T06:11:30,2023-10-04T18:12:25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,05-10-23,33,25,28.5,81.2,0.3,rain,30.2,16.6,302.2,1010.1,52,9,30,2023-10-05T06:11:27,2023-10-05T18:11:50,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
choondacherry,06-10-23,33,25,28.1,79.5,0.3,rain,28.4,11.6,309.3,1009.5,43.1,8,10,2023-10-06T06:11:25,2023-10-06T18:11:16,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
choondacherry,07-10-23,33.4,24,28.4,74.6,0,,29.5,14.8,284.5,1009.1,32.1,10,10,2023-10-07T06:11:23,2023-10-07T18:10:43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
choondacherry,08-10-23,33,25,28.4,78.5,1.3,rain,28.1,13,238.3,1010.5,44.8,9,30,2023-10-08T06:11:21,2023-10-08T18:10:10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,09-10-23,33.3,26,29.1,78,2.6,rain,27.7,14.8,279.6,1011.8,52.5,8,30,2023-10-09T06:11:20,2023-10-09T18:09:37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,10-10-23,33,26,29,77,0.5,rain,24.5,14.8,254,1011.4,58.1,7,30,2023-10-10T06:11:19,2023-10-10T18:09:05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,11-10-23,32,25,27.9,83.7,6,rain,32.4,18.4,229.8,1011.3,79,7,30,2023-10-11T06:11:19,2023-10-11T18:08:33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,12-10-23,30,24,26.5,87.8,54,rain,16.2,14.9,217.4,1012.1,87.2,4,30,2023-10-12T06:11:19,2023-10-12T18:08:02,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
choondacherry,13-10-23,33,24,26.8,85.6,56,rain,37.1,16.6,205.6,1012.1,67.1,7,60,2023-10-13T06:11:19,2023-10-13T18:07:32,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
choondacherry,14-10-23,31.1,24,27.3,86,39,rain,25.9,17.3,219.2,1012.4,76.9,7,30,2023-10-14T06:11:20,2023-10-14T18:07:02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
choondacherry,15-10-23,31,24.6,27.4,86.4,65,rain,19.8,7.6,176.2,1011.5,82.2,4,30,2023-10-15T06:11:22,2023-10-15T18:06:32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
choondacherry,16-10-23,32,25,28.4,81.5,1,rain,24.5,15.3,208,1011,86.1,7,30,2023-10-16T06:11:24,2023-10-16T18:06:04,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
choondacherry,17-10-23,32,24,27.4,84.6,16,rain,23.4,22.3,277.2,1011.5,70.2,6,30,2023-10-17T06:11:26,2023-10-17T18:05:35,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
choondacherry,18-10-23,32,24,27.2,87.4,30,rain,23,17.7,220.2,1011.7,77.5,6,30,2023-10-18T06:11:29,2023-10-18T18:05:08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain
choondacherry,19-10-23,32,24,27.8,86,20,rain,26.6,13.9,193.4,1011.7,67.7,8,60,2023-10-19T06:11:32,2023-10-19T18:04:41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
choondacherry,20-10-23,33,24.9,28.2,83.5,0.5,rain,27,14.8,237,1011.8,54.9,9,30,2023-10-20T06:11:36,2023-10-20T18:04:15,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
choondacherry,21-10-23,33,23.9,27.6,82.6,6,rain,23.8,14.8,252.7,1012,56.3,7,60,2023-10-21T06:11:41,2023-10-21T18:03:50,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
choondacherry,22-10-23,32,24,27.2,86.3,13.6,rain,24.5,13,280.8,1012.2,81.2,6,60,2023-10-22T06:11:46,2023-10-22T18:03:25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
choondacherry,23-10-23,32,24,26.6,87.6,2,rain,32,16.6,219.8,1012.1,84.7,8,30,2023-10-23T06:11:52,2023-10-23T18:03:01,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
choondacherry,24-10-23,33,23,27.2,84.9,38,rain,28.8,14.8,238.7,1011.2,78.4,7,60,2023-10-24T06:11:58,2023-10-24T18:02:38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
choondacherry,25-10-23,32,24,27.2,87.3,7.5,rain,24.5,13,103.5,1012.1,84.3,8,60,2023-10-25T06:12:05,2023-10-25T18:02:16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
choondacherry,26-10-23,33,26,28,85.3,12.8,rain,22.7,16.6,298.5,1011.8,73,9,60,2023-10-26T06:12:13,2023-10-26T18:01:54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
choondacherry,27-10-23,32,24,27.3,85.6,8,rain,21.6,16.6,176.4,1010.7,58.8,7,60,2023-10-27T06:12:21,2023-10-27T18:01:34,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
choondacherry,28-10-23,33,24,27.7,83.2,15.4,rain,24.8,13,135.2,1010.5,76.1,7,60,2023-10-28T06:12:30,2023-10-28T18:01:14,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,29-10-23,32,24,27.1,85.5,27,rain,26.6,16.6,223.9,1010.3,73.6,6,75,2023-10-29T06:12:40,2023-10-29T18:00:55,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,30-10-23,32,24,26.6,88.6,1,rain,25.6,11.2,30.7,1010.5,81.6,3,30,2023-10-30T06:12:50,2023-10-30T18:00:37,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
choondacherry,31-10-23,33,24,27.5,85.6,0.6,rain,29.2,11.2,282.2,1010.6,73.3,7,60,2023-10-31T06:13:01,2023-10-31T18:00:20,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
choondacherry,01-11-23,33,25,27.9,85.1,33.9,rain,25.2,12.5,286,1010.8,74.7,7,60,2023-11-01T06:13:12,2023-11-01T18:00:04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,02-11-23,33,25.7,28.6,83.4,1,rain,23.4,9.8,51.6,1010,75.9,6,75,2023-11-02T06:13:25,2023-11-02T17:59:49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,03-11-23,34,25,27.7,86.1,11,rain,22.7,11.2,133,1008.8,69.6,7,60,2023-11-03T06:13:37,2023-11-03T17:59:35,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
choondacherry,04-11-23,30,24,25.9,91.4,91,rain,22.3,14.8,133.2,1009.5,89.2,5,30,2023-11-04T06:13:51,2023-11-04T17:59:22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,05-11-23,31,24,27,87.4,17.3,rain,20.5,13,300.4,1010.7,76.2,3,30,2023-11-05T06:14:05,2023-11-05T17:59:09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
choondacherry,06-11-23,33,25,27.7,84.8,0.2,rain,25.9,14.8,337.2,1011.5,62.3,8,60,2023-11-06T06:14:20,2023-11-06T17:58:58,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
choondacherry,07-11-23,32,24,27.7,84,2,rain,22,11.2,70.7,1011.3,73.3,7,60,2023-11-07T06:14:36,2023-11-07T17:58:48,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
choondacherry,08-11-23,33,24.5,27.6,87,26,rain,21.2,16.6,293.4,1011,74.6,5,60,2023-11-08T06:14:52,2023-11-08T17:58:38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
choondacherry,09-11-23,32,24.8,27,88.4,0.6,rain,19.8,16.6,109.6,1011.3,85.3,4,60,2023-11-09T06:15:10,2023-11-09T17:58:30,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
choondacherry,10-11-23,33,24,26.7,86.7,0.6,rain,17.3,9.4,139.7,1012.1,77.5,2,60,2023-11-10T06:15:27,2023-11-10T17:58:23,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
choondacherry,11-11-23,34,24,28,82.8,15.6,rain,31,25.9,72.1,1011.5,72,7,60,2023-11-11T06:15:46,2023-11-11T17:58:17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,12-11-23,33,24,28.2,81.5,1.5,rain,27.7,13.4,161.4,1011.7,61.1,8,30,2023-11-12T06:16:05,2023-11-12T17:58:12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,13-11-23,34,24,28.1,78.1,1.9,rain,23.8,11.2,124.6,1011.2,44.9,8,30,2023-11-13T06:16:25,2023-11-13T17:58:08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,14-11-23,32,25,28,80.1,6,rain,18.7,11.7,83.8,1010.8,74.4,4,30,2023-11-14T06:16:45,2023-11-14T17:58:05,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
choondacherry,15-11-23,34,24.6,28.1,78.2,16,rain,23.4,13,108.7,1010.9,62.8,7,60,2023-11-15T06:17:06,2023-11-15T17:58:03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
choondacherry,16-11-23,33,24,28.3,79.6,5.7,rain,23,14.8,233.4,1011.3,59.7,7,60,2023-11-16T06:17:28,2023-11-16T17:58:02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,17-11-23,34,24.9,28.5,82.6,41,rain,24.5,14.8,183,1011.1,68.7,7,60,2023-11-17T06:17:50,2023-11-17T17:58:02,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
choondacherry,18-11-23,34,25,28.2,85.6,0.6,rain,28.4,11.2,231.7,1010.5,81.9,7,60,2023-11-18T06:18:13,2023-11-18T17:58:03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
choondacherry,19-11-23,34,24.9,27.9,86.2,9.1,rain,26.3,9.4,156.1,1010.9,83,6,30,2023-11-19T06:18:37,2023-11-19T17:58:06,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,20-11-23,33,24,28.6,80.4,1.7,rain,23,8.9,109.3,1010.4,59.3,8,60,2023-11-20T06:19:01,2023-11-20T17:58:09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
choondacherry,21-11-23,34,24,28.4,80.5,23,rain,19.4,16.6,207.5,1009.8,64.1,7,60,2023-11-21T06:19:26,2023-11-21T17:58:14,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
choondacherry,22-11-23,31.3,23.8,26.8,89,5,rain,19.8,14.8,33.7,1009.9,87.6,6,60,2023-11-22T06:19:51,2023-11-22T17:58:19,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
choondacherry,23-11-23,31,24,27.5,86.1,49.5,rain,25.2,11.2,101.8,1009,74.1,4,60,2023-11-23T06:20:17,2023-11-23T17:58:26,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
choondacherry,24-11-23,33,25,27.9,83.8,8,rain,25.6,13,156.4,1009,62,8,75,2023-11-24T06:20:43,2023-11-24T17:58:33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,25-11-23,35,25,28,82.7,1,rain,24.8,11.2,219.5,1010,62.9,7,30,2023-11-25T06:21:10,2023-11-25T17:58:42,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
choondacherry,26-11-23,34,25,29.1,76.9,6.1,rain,21.2,13,56.2,1010.2,56.4,7,30,2023-11-26T06:21:38,2023-11-26T17:58:52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
choondacherry,27-11-23,34,25,28.5,74.9,0.2,rain,22.7,9.9,175.3,1009.4,48.3,8,30,2023-11-27T06:22:05,2023-11-27T17:59:02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,28-11-23,34,24,28.5,74.8,1.3,rain,23.4,11.7,90.5,1009,55.8,8,30,2023-11-28T06:22:34,2023-11-28T17:59:14,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
choondacherry,29-11-23,34,23.9,28.6,77.1,6.1,rain,26.3,9.8,73.5,1008.9,56.3,7,60,2023-11-29T06:23:02,2023-11-29T17:59:27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,30-11-23,33,25.1,29,77.3,8.7,rain,26.3,13,294.5,1009.6,57.2,7,60,2023-11-30T06:23:32,2023-11-30T17:59:40,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
choondacherry,01-12-23,34,25,28.7,77.3,24.6,rain,23,14.8,354.1,1009.2,50.3,7,60,2023-12-01T06:24:01,2023-12-01T17:59:55,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
choondacherry,02-12-23,34,26,28.7,82.5,4.1,rain,26.6,16.6,232.6,1008.2,52.7,7,60,2023-12-02T06:24:31,2023-12-02T18:00:11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,03-12-23,34,25,28.3,83.3,6,rain,23.4,14.8,255,1007.9,68.3,7,30,2023-12-03T06:25:01,2023-12-03T18:00:27,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
choondacherry,04-12-23,33,25,28.6,83.4,1.7,rain,25.2,12.6,230,1007.3,81.9,7,60,2023-12-04T06:25:31,2023-12-04T18:00:44,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,05-12-23,33,25,28.6,80.9,0.1,rain,22.3,16.6,212.2,1007.5,51.2,8,60,2023-12-05T06:26:02,2023-12-05T18:01:03,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain
choondacherry,06-12-23,33,25,28.4,80,0,,20.5,14.8,203.6,1008.9,41.9,9,30,2023-12-06T06:26:33,2023-12-06T18:01:22,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
choondacherry,07-12-23,34,24,28.2,83.8,0,rain,24.1,9.4,179.2,1010.1,42.2,8,30,2023-12-07T06:27:04,2023-12-07T18:01:42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
choondacherry,08-12-23,34,25,28.6,78.7,6,rain,26.6,13,187.1,1010,58.4,7,75,2023-12-08T06:27:35,2023-12-08T18:02:03,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
choondacherry,09-12-23,33,24,28,83.2,0.2,rain,24.8,14.8,268.8,1010.6,74.4,8,100,2023-12-09T06:28:06,2023-12-09T18:02:25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
choondacherry,10-12-23,34,24,28,83.3,3,rain,22.7,16.6,116.6,1009.7,66.4,7,60,2023-12-10T06:28:38,2023-12-10T18:02:47,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
choondacherry,11-12-23,33,25,28.1,82.8,5.3,rain,27.4,12.6,107.9,1010.1,68.5,7,75,2023-12-11T06:29:09,2023-12-11T18:03:10,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,12-12-23,33,25,27.9,82.1,15.6,rain,22.3,14.8,160.2,1009.7,58.1,7,75,2023-12-12T06:29:41,2023-12-12T18:03:34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
choondacherry,13-12-23,33,23.7,27.7,78.4,0.2,rain,15.5,11.7,59.8,1009.6,54.1,8,30,2023-12-13T06:30:12,2023-12-13T18:03:59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
choondacherry,14-12-23,34,23,27.9,69.9,0,,19.1,13,65.7,1010.7,34.9,9,10,2023-12-14T06:30:44,2023-12-14T18:04:24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
choondacherry,15-12-23,34,24,28.4,70.9,7.3,rain,26.3,9.4,74.7,1011.1,50,6,60,2023-12-15T06:31:15,2023-12-15T18:04:50,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,16-12-23,33,24,28.3,75.5,7.3,rain,19.1,11.2,100.1,1010.5,61.3,7,30,2023-12-16T06:31:47,2023-12-16T18:05:17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,17-12-23,31,24.8,27.2,85.1,0.6,rain,29.5,14.8,64,1009.7,70.2,2,30,2023-12-17T06:32:18,2023-12-17T18:05:44,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
choondacherry,18-12-23,30,24.5,26.8,84.2,4.6,rain,49.7,16.6,40,1010.2,72.8,1,10,2023-12-18T06:32:49,2023-12-18T18:06:12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain
choondacherry,19-12-23,33,24,28.1,74.8,3.4,rain,20.9,11.7,61.1,1010.6,54.1,5,30,2023-12-19T06:33:20,2023-12-19T18:06:40,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
choondacherry,20-12-23,34,24.5,28.6,74.7,1.4,rain,25.2,11.2,57.2,1010.8,52.1,6,10,2023-12-20T06:33:50,2023-12-20T18:07:09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,21-12-23,34,24,28.3,77.1,2.9,rain,31.7,9.8,97.1,1011,61.1,7,30,2023-12-21T06:34:20,2023-12-21T18:07:38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,22-12-23,34,24,28.2,78.2,1.6,rain,22.7,11.4,127.3,1011.7,49.3,8,30,2023-12-22T06:34:50,2023-12-22T18:08:08,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain
choondacherry,23-12-23,33.2,24,28.1,74.3,0.1,rain,18.7,13,112,1012.2,45.9,7,10,2023-12-23T06:35:20,2023-12-23T18:08:38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
choondacherry,24-12-23,34,23,28.1,71.4,1.5,rain,23.4,11.2,84.7,1012.9,37.2,8,10,2023-12-24T06:35:49,2023-12-24T18:09:09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain
choondacherry,25-12-23,34,24,28.7,72.9,0.1,rain,19.4,11.2,93.9,1012.2,50.8,7,10,2023-12-25T06:36:18,2023-12-25T18:09:39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain
choondacherry,26-12-23,34,22.3,28.5,70.6,0,,16.6,11.2,79.2,1012.2,27.9,9,10,2023-12-26T06:36:46,2023-12-26T18:10:11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
choondacherry,27-12-23,35,22,27.8,71.1,0,,19.1,13.1,70.9,1011.9,28.1,9,10,2023-12-27T06:37:14,2023-12-27T18:10:42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
choondacherry,28-12-23,34.9,23,28.9,71.4,0.2,rain,25.2,16.6,69.3,1010.8,42.5,7,10,2023-12-28T06:37:42,2023-12-28T18:11:13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain
choondacherry,29-12-23,35.6,24,29.1,68.6,0.1,rain,29.5,15.6,87.6,1010.8,46.8,7,10,2023-12-29T06:38:09,2023-12-29T18:11:45,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain
choondacherry,30-12-23,34,24,28.8,69.8,0,,19.1,13,63.8,1010.9,49.6,8,10,2023-12-30T06:38:35,2023-12-30T18:12:17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
choondacherry,31-12-23,34,24,28.5,69.2,0,,19.8,16.6,95.7,1010.5,39.8,9,10,2023-12-31T06:39:01,2023-12-31T18:12:49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day
